text,sarcastic
今日开展多种形式哀悼活动。记者从27日下午的“3·21”东航MU5735航空器飞行事故国家应急处置指挥部第八场新闻发布会上获悉，应急处置指挥部27日在事发地搜救现场举行了哀悼活动，同时，应遇难旅客家属要求，组织了部分旅客家属在搜救现场、殡仪馆等地以多种形式分散开展哀悼活动。截至3月27日12点，已累计分批接送遇难者家属632人次到现场吊唁，开展家属心理辅导1286人次、心理评估3947人次。（报社记者）,0
雨可以再下大一点阿,1
社工专业人才，社会需求不断增加，报考人数就会不断增多。,0
你已经足够勇敢。,0
近日有人指出，围棋这项运动，用黑子和白子在棋盘上博弈，很容易让人联想到，是黑色和白色之间相互争斗和难以调和的矛盾。因此为符合时代潮流，围棋这项运动也应该改一改，可以把黑白子改成人类皮肤色里没有的蓝色和粉色，或其他颜色，以促进不同人种间的和谐友好。 ​​​,1
胆大妄为，竟敢对核酸检测造假，法律必定严惩。,0
【长期观看健身视频或有助于减肥】英国科学家研究发现，人在观看健身视频时，健身影像通过视觉神经传输到大脑，然后大脑又传递给脂肪，脂肪这时会以为自己的主人马上要学习健身了，它们因担心自己命运而产生巨大恐惧，吓得萎缩起来，再持续观看，很多脂肪就会因过度恐惧而自燃，从而起到减肥效果。 ​​​,1
人生就要一步一个脚印的向前行加油！,0
你们二个可以再没水准一点~刺激我,1
这掺水的孟婆汤,0
某地一富豪因戴劳力士戴腻了，想扔掉，但垃圾分类却难倒了他。干垃圾？这劳力士也不算。湿垃圾？这劳力士也不湿。有害垃圾？这劳力士是机械手表也没电池。可回收物？这手表自己都不稀得要了，肯定也没回收价值。因此该富豪吐槽，这垃圾分类还是太枯燥,1
对不起 虽然但是 学校里的石楠花太难闻了，这个想法现在灭了,0
公司的冷气可以再冷一点嘛！是把我们都当御饭团坚持18度c吗?,1
小时候想长大，长大了又羡慕小时候的无忧无虑！,0
太厉害了！,0
我们两兄妹会不会穷到疯掉哩....现在明明才月初...嗯！！世界真是太美好了...顺便减减肥XD...  敬请期待,1
国泰SOGO卡..你了不起！我月月刷卡消费~竟还跟我收1800大洋的年费！(该考虑是否剪卡了我),1
继警车驾驶员浮出水面后，网曝开宾利的王先生是干微商的。王先生说，警车驾驶员昨晚根本无需逃逸，因为他又不需要对方赔偿。王先生解释说，不是自己大度，是微商都会算账，遇上这种事，和别人纠纷赔偿的时间，早已经又赚了一辆宾利了，何必呢。 ​​​,1
其实一直都是这样，当然，我的留言也不会被显示出来！希望真的可以听听我们的声音！！！,0
谁也挡不了我要学习的热情,0
国内单身委员会的高层称，电影院可以通过夜视摄像头监控影厅，那监控室的工作人员在没有特别需要关注的安全问题时，肯定就会挨个搜寻独身来看电影的单身人士，然后在监控室嗑着瓜子取笑他们。这让单身人士以后看电影会备受心理煎熬，所以他们要求取消电影院监控。 ​​​,1
国防部5问美生物军事活动。24日，国防部新闻局局长、国防部新闻发言人吴谦大校就乌克兰局势有关问题答记者问。吴谦表示，作为世界上从事生物军事化活动最多的国家，美国在30个国家有336个生物实验室，在其境内的德特里克堡也开展了大量生物军事活动。根据公开披露的消息，乌克兰境内数十座生物实验室是按照美国国防部命令运行的。我们不禁要问，美方这些项目的真正意图究竟是什么？美方为什么不公布这些项目的详细信息？美国海外生物实验室与美国防部是什么关系？如果美方在乌实验室从事的仅是科学研究和疾病监测，为什么美国防部会深度参与？美国20年来一直独家反对建立《禁止生物武器公约》多边核查机制，这又是为什么？在这5个问题上，美国欠世界一个清清楚楚的交代。这些重大原则问题，绝不是一句轻飘飘的“虚假信息”就能搪塞过去的。我们敦促美方以公开、透明、负责任的态度，认真回应国际社会关切，切实履行公约义务，对其境内外生物军事化活动作出全面说明，并接受多边核查。,0
民警不会电话办公，切记！,0
10岁男孩壮壮，因还没开学，就经常去邻居家玩，昨天壮壮玩得一时兴起，打开邻居哥哥的柜子，把一柜子手办尽数摧毁。邻居晚上找到壮壮父母，要求赔偿道歉，结果壮壮妈妈拒不道歉，并告诉邻居，“肯定是你那些手办自愿的，不信你问问！” ​​​,1
为有这样一个好姐姐而自豪！,0
同样是12岁，我弟怎么就相信了我车祸的诈骗短信,0
中职教师要进修还要带技能大赛，然后大家都说你们没有升学压力真好呵呵🙃,1
很好笑咩！再继续笑阿！,1
公安系统应该在全国范围内组织一次走进高校普法活动 很多大学生真是不懂,0
美国大选结束后，奥巴马即将结束他的八年执政生涯，很多年轻人这时才意识到，奥巴马的这八年也正是自己青春的八年，于是一位网友为了缅怀自己的青春，制作了这支名为《奥巴马你是我的青春见证人》的视频,1
很好！今天共有722封resume得消化‧‧‧,1
倒挂化粪池救人的外卖小哥找到了。近日，在山西临汾，一名11岁女孩跟同学玩耍时一脚踏空，不慎跌入化粪池。危急时刻，外卖小哥王治学挺身而出，倒挂化粪池将女孩救出。救护车到来之前，身为退役军人的他运用部队学到的急救措施对孩子施救，为后续抢救赢得了宝贵的时间。目前，获救孩子生命体征平稳。（记者马志异、刘翔霄）  报社的微博视频,0
死管理员你可以在把住户的问题讲得再事不关己一点没关系,1
美国加州女子露西与丈夫结婚七年时，忽然发现俩人间没以前那种甜蜜了。为测试丈夫是否还爱着自己，她通过造谣故意把自己送进监狱，她盘算着，如果丈夫还爱她那一定会来劫狱救她。但俩月过去了，露西悲伤地发现监狱门外连个鞭炮声都没传来过。,1
希望国家让这个行业越来越正规,0
人们喜欢讨论高考作文，那是因为作文没有标准答案，考生们看到也不会影响心情。而数学只有一个答案，数学题只要一公布，网友们马上就能给出解题思路和正确答案，但这让没答对的考生看到会很难过，影响接下来的发挥。所以善良的网友们每年都要狠狠地抑制住解数学大题的冲动，只为能让考生们顺利高考。,1
很多人诟病大数据杀熟，说手机越贵打车越贵。但是当人们都知道这个大数据套路时，人人都会买一部便宜的老年机使用。于是老年机用户越来越来越多，里面有真老年，也有很多假老年，这样诈骗团伙就再也没法通过老年机精准找到真老年，实施诈骗了。所以大家可能误会大数据杀熟了，它的最终目的或是在行善，是为了让社会更美好。,1
数典忘祖，丑态百出,0
[buymore] Restaurant City 今天程式小改版，最重大的更新是，可以花钱买每日特别贩售食材了！但这些食材索价不斐，一份动辄八九千元，还真是“特价”啊... 可恶的是今天的特售食材还不是我目前最缺的，我需要马铃薯鸡蛋沙拉叶草莓意大利面条奇异果啦。,1
两边跑居然今天新竹那边还打电话跟我说下个月要排我留守 ，还排了4天，很好～那我每个星期四、五都排补假好了,1
妇女权益保障法修改拟增加这些内容。妇女权益保障法修订草案（二次审议稿）在初次审议稿基础上，进一步完善有关规定：①增加妇女的人格尊严不受侵犯等规定；②增加有关强制报告与排查制度的规定；③增加有关入职查询制度的规定，学校聘用员工应查询其是否有性侵违法记录；④明确不得因结婚、怀孕、产假、哺乳等情形，限制女职工晋职、晋级、评聘专业技术职称和职务…详情妇女权益保障法修改拟增加这些内容,0
刚好用得上，谢谢啦,0
好厉害的样子，虽然我不懂，但还是祝福祖国的科技发展越来越好！,0
很好..我明明戒了..可是头又开始痛..,1
房间温度33度，很好， 该闪去外面的图书馆睡觉了 (sleeping),1
很好 翻到95年年底的旧案 到现在什么法催程序都没有进行 一次还让我翻出三件  真是有够扯的 南东分行深水炸弹有够多,1
奋进新征程建功新时代老区新貌“粽”出幸福来——吕梁山乡蝶变记。“吕梁山上鱼米乡，芦苇悠悠粽飘香。”这是山西省吕梁市临县安业乡前青塘村的生动写照。       走进这个黄土高原上的村庄，空气中散发着粽子的清香，耳边传来煮粽子的“咕嘟”声。围坐在一起包着粽子的村民们，靠着一个个小小的粽子，脱了贫致了富。详情请戳：网页链接,0
起床了别睡了，今天是世界读书日，赶快找本书拍张自拍发朋友圈，不然来不及了！ ​​​,1
一小伙小孙日前到处发帖称要继承马云财产，还表示不继承财产的话继承职位也行，网友问他与马云无亲无故为何要继承人家的财产，小孙的解释是，“我在网上都喊了马云两千声爸爸不止了，我们之间难道不算事实父子关系吗？” ​​​,1
找工作不要好高骛远，要实事求是！,0
很好  这门课我扺定了！！！！  浪费我时间！！！！,1
警惕！一季度发生电动自行车火灾3777起。应急管理部消防救援局日前通报，今年一季度，全国共接报火灾21.9万起，共有625人因火灾死亡、397人受伤，直接财产损失15.2亿元。其中，发生电动自行车火灾3777起，同比上升35.9%。（记者刘夏村）,0
慢直播云赏清明时节好春光。在二十四节气中，清明既是节气又是传统节日。人们在这一天慎终追远，也在这一天郊游踏青、亲近自然，享受春天的乐趣。@ 联合@直播中国 ，带你云赏各地美景，和春天来一场邂逅清明小长假第1天 的微博直播,0
